answer,label
Я готов к переменам и открыт к новым возможностям.,1
"Я хочу найти работу, которая будет более соответствовать моим целям.",1
"Я уверен, что в будущем я смогу найти более интересную и перспективную работу.",1
"Я готов сменить компанию, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую компанию, если она будет более соответствовать моим профессиональным целям.",0
"Я открыт к предложениям о работе в других компаниях, если они будут более соответствовать моим требованиям.",1
"Я готов сменить отрасль, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую отрасль, если она будет более соответствовать моим профессиональным целям.",0
"Я открыт к предложениям о работе в других отраслях, если они будут более соответствовать моим требованиям.",1
"Я понимаю, что мне нужно что-то менять в своей жизни и карьере.",1
Я не могу оставаться на текущем месте работы и мне нужно найти что-то новое.,2
"Я хочу найти работу, которая будет более соответствовать моим амбициям и стремлениям.",1
Я устал от этой компании и хочу сменить место работы.,2
Я не вижу себя в этой компании в будущем.,2
Я не хочу работать в этой компании больше.,2
Я готов к переменам и открыт к новым возможностям.,1
"Я хочу найти работу, которая будет более соответствовать моим целям.",1
"Я уверен, что в будущем я смогу найти более интересную и перспективную работу.",1
"Я готов сменить компанию, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую компанию, если она будет более соответствовать моим профессиональным целям.",0
"Я открыт к предложениям о работе в других компаниях, если они будут более соответствовать моим требованиям.",1
"Я готов сменить отрасль, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую отрасль, если она будет более соответствовать моим профессиональным целям.",0
"Я открыт к предложениям о работе в других отраслях, если они будут более соответствовать моим требованиям.",1
"Я понимаю, что мне нужно что-то менять в своей жизни и карьере.",1
Я не могу оставаться на текущем месте работы и мне нужно найти что-то новое.,2
"Я хочу найти работу, которая будет более соответствовать моим амбициям и стремлениям.",1
Я устал от этой компании и хочу сменить место работы.,2
Я не вижу себя в этой компании в будущем.,2
Я не хочу работать в этой компании больше.,2
Я готов к переменам и открыт к новым возможностям.,1
"Я хочу найти работу, которая будет более соответствовать моим целям.",1
"Я уверен, что в будущем я смогу найти более интересную и перспективную работу.",1
"Я готов сменить компанию, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую компанию, если она будет более соответствовать моим профессиональным целям.",0
"Я открыт к предложениям о работе в других компаниях, если они будут более соответствовать моим требованиям.",1
"Я готов сменить отрасль, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую отрасль, если она будет более соответствовать моим профессиональным целям.",0
"Я открыт к предложениям о работе в других отраслях, если они будут более соответствовать моим требованиям.",1
"Я понимаю, что мне нужно что-то менять в своей жизни и карьере.",1
Я не могу оставаться на текущем месте работы и мне нужно найти что-то новое.,2
"Я хочу найти работу, которая будет более соответствовать моим амбициям и стремлениям.",1
Я устал от этой компании и хочу сменить место работы.,2
Я не вижу себя в этой компании в будущем.,2
Я не хочу работать в этой компании больше.,2
Я готов к переменам и открыт к новым возможностям.,1
"Я хочу найти работу, которая будет более соответствовать моим целям.",1
"Я уверен, что в будущем я смогу найти более интересную и перспективную работу.",1
"Я готов сменить компанию, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую компанию, если она будет более соответствовать моим профессиональным целям.",0
"Я открыт к предложениям о работе в других компаниях, если они будут более соответствовать моим требованиям.",1
"Я готов сменить отрасль, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую отрасль, если она будет более соответствовать моим профессиональным целям.",0
"Я открыт к предложениям о работе в других отраслях, если они будут более соответствовать моим требованиям.",1
"Я понимаю, что мне нужно что-то менять в своей жизни и карьере.",1
Я не могу оставаться на текущем месте работы и мне нужно найти что-то новое.,2
"Я хочу найти работу, которая будет более соответствовать моим амбициям и стремлениям.",1
Я устал от этой компании и хочу сменить место работы.,2
Я не вижу себя в этой компании в будущем.,2
Я не хочу работать в этой компании больше.,2
Я готов к переменам и открыт к новым возможностям.,1
"Я хочу найти работу, которая будет более соответствовать моим целям.",1
"Я уверен, что в будущем я смогу найти более интересную и перспективную работу.",1
"Я готов сменить компанию, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую компанию, если она будет более соответствовать моим профессиональным целям.",0
"Я открыт к предложениям о работе в других компаниях, если они будут более соответствовать моим требованиям.",1
"Я готов сменить отрасль, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую отрасль, если она будет более соответствовать моим профессиональным целям.",0
"Я открыт к предложениям о работе в других отраслях, если они будут более соответствовать моим требованиям.",1
"Я понимаю, что мне нужно что-то менять в своей жизни и карьере.",1
Я не могу оставаться на текущем месте работы и мне нужно найти что-то новое.,2
"Да, но только если будет возможность работать удаленно.",1
"Да, но только если будет предложена более высокая зарплата.",1
"Да, но только если будет возможность перейти в другой отдел с более интересным функционалом.",1
"Да, но только если будет возможность получить профессиональное развитие в рамках отрасли.",1
"Возможно, но только при изменении атмосферы в коллективе.",1
"Рассматриваю перевод, но только при условии более высокой ответственности.",1
"Не исключаю возвращение, но только при изменении стиля управления.",1
"Рассматриваю варианты, но только с возможностью повышения в должности.",1
"Я готов рассмотреть предложения, но только если они будут соответствовать моим целям.",1
"Рассматриваю перевод, но только если условия будут значительно лучше.",1
"Я готов рассмотреть возможность остаться, но только при условии увеличения зарплаты.",1
"Я готов рассмотреть переход внутрь отрасли, но только при условии более интересной работы.",1
"Да, но только при условии более справедливой системы оценки и премирования.",1
"Да, но только если будет предложена возможность работать с более опытной и компетентной командой.",1
"Да, но только при условии более комфортных условий труда.",1
"Да, но только при условии более прозрачной системы принятия решений.",1
"Да, но только при условии более высокого уровня самостоятельности и принятия решений.",1
"Да, но только при условии более интересных проектов.",1
"Да, но только если будет предложена возможность работать в более динамичной среде и с более амбициозной командой.",1
"Да, но только если будет предложена возможность получать более высокую зарплату и иметь более гибкий график работы.",1
"Да, но только если будет предложена возможность работать в более комфортных условиях труда.",1
"Да, но только если будет предложена возможность работать в более инновационной компании.",1
"Да, но только если будет предложена возможность работать с более интересным функционалом.",1
"Да, но только если будет предложена возможность работать в более сплоченном коллективе.",1
"Да, но только если будет предложена возможность работать с более опытной и компетентной командой.",1
"Не исключаю, но только при серьезном пересмотре условий работы.",1
"Вполне вероятно, но только при изменении стиля руководства.",1
"Рассматриваю, но только если будет предложена возможность реализовать свои амбиции.",1
"Не исключаю, но только если будет предложена возможность пройти обучение и развить новые навыки.",1
"Вполне вероятно, но только если будет предложена возможность работать в более инновационной сфере.",1
"Рассматриваю, но только если будет предложена возможность работать с более профессиональной командой.",1
"Не исключаю, но только если будет предложена более справедливая система оценки.",1
"Вполне вероятно, но только если будет предложена более высокая зарплата и возможность для роста.",1
"Рассматриваю, но только если будет предложена более гибкая система планирования работы.",1
"Не исключаю, но только если будут предложены более комфортные условия труда.",1
"Вполне вероятно, но только если будет предложена возможность работать в более динамичной среде.",1
"Рассматриваю, но только если будет предложена возможность работать в более соответствующей отрасли.",1
"Не исключаю, но только если будет предложена более высокая ответственность.",1
"Вполне вероятно, но только если будет предложена возможность работать в более дружелюбной атмосфере.",1
"Рассматриваю, но только если будет предложена возможность работать в более соответствующей компании.",1
"Нет, меня не устраивает уровень заработной платы в отрасли.",2
"Нет, я уже принял решение сменить сферу деятельности.",2
"Нет, я не вижу себя в этой компании/отрасли в будущем.",2
"Нет, я уже нашел другую работу, которая более соответствует моим целям.",2
"Нет, меня не устраивают условия работы в отрасли.",2
"Нет, у меня есть личные обстоятельства, которые не позволяют мне остаться.",2
"Нет, я уже решил уйти и не хочу менять свое решение.",2
"Нет, меня не устраивает корпоративная культура этой компании/отрасли.",2
"Нет, я уже нашел более интересную работу в другой компании.",2
"Нет, у меня есть более выгодное предложение от другой компании.",2
"Нет, я уже решил уйти и искать работу в другой отрасли.",2
"Нет, меня не устраивают perspectives для профессионального развития в этой отрасли.",2
"Нет, я не верю, что я могу реализовать свой потенциал в этой компании/отрасли.",2
"Не знаю, все зависит от предложения.",0
"Сложно сказать, я еще не решил.",0
Все будет зависеть от конкретного предложения.,0
"Я готов рассмотреть предложения, но сейчас у меня нет ясного понимания.",0
"Я еще не принял решение, но я открыт к предложениям.",0
Все зависит от конкретных условий и предложений.,0
Я не могу дать однозначный ответ сейчас.,0
"Я готов обсудить это с руководством, но сейчас у меня нет ясного понимания.",0
"Я готов рассмотреть предложения о переводе внутрь отрасли, но сейчас у меня нет ясного понимания.",0
"Я готов рассмотреть возможность остаться в компании/отрасли, но сейчас у меня нет ясного понимания.",0
"Я готов рассмотреть возможность перехода в другую компанию внутри отрасли, но сейчас у меня нет ясного понимания.",0
Я ищу возможности остаться в отрасли.,0
Я рассматриваю вакансии в других компаниях отрасли.,0
Я ищу подходящую работу в отрасли.,0
Я ищу вакансии с более высокой зарплатой и более интересными задачами.,1
Я ищу работу с более комфортными условиями труда.,1
Я ищу работу с более гибким графиком работы.,1
Я ищу работу с более справедливой системой оценки и премирования.,1
Я ищу работу с более прозрачной системой принятия решений.,1
Я ищу работу с более высоким уровнем самостоятельности и принятия решений.,1
Я ищу работу с более интересными проектами.,1
"Не хочу, но готов рассмотреть предложение с очень высокой зарплатой.",1
"Не планирую, но могу изменить свое решение, если условия будут идеальными.",1
"Вряд ли, но если будут предоставлены гарантии устойчивого развития, то возможно.",1
"Не хочу, но готов к переговорам, если будет предложено что-то действительно интересное.",1
"Не планирую, но могу изменить свое решение, если компания изменит свою политику.",1
"Вряд ли, но могу остаться, если будет предложена возможность работать с более сильной командой.",1
"Не хочу, но готов рассмотреть предложение, если будет предложена возможность работать с более комфортным графиком.",1
"Возможно, но не сейчас. Я хочу попробовать что-то новое.",1
"Я не исключаю возможность перехода внутри отрасли в будущем, но сейчас у меня нет таких планов.",0
"Не исключаю, но только после того, как я получу необходимый опыт и развитие в новой сфере.",1
"Пока не решил(а), я еще в процессе раздумий.",0
"Я еще думаю, у меня нет однозначного ответа.",0
"Не могу сказать с уверенностью, все зависит от обстоятельств.",0
Я еще не определился(лась) с дальнейшими планами.,0
Я нахожусь в процессе поиска информации и анализа своих возможностей.,0
"Я не знаю, я не получал(а) никаких предложений о переводе.",0
У меня нет информации о таких возможностях.,0
"Я не могу ответить на этот вопрос, так как у меня нет достаточно информации.",0
Я хочу попробовать работать в другой компании и получить новый опыт.,1
"Я хочу искать работу, которая будет более соответствовать моим амбициям и стремлениям.",1
Я хочу исследовать новые возможности и получить новый опыт.,1
"Нет, меня не устраивают условия работы в этой компании.",2
"Нет, меня не устраивает отсутствие гибкого графика и возможности работать удаленно.",2
"Нет, меня не устраивает отсутствие профессионального роста в этой компании.",2
"Нет, меня не устраивает некомфортная атмосфера в коллективе.",2
"Нет, меня не устраивает стиль руководства в этой компании.",2
Я устал от этой компании и хочу сменить место работы.,2
Я не вижу себя в этой компании в будущем.,2
Я не хочу работать в этой компании больше.,2
"Я готов сменить отрасль, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую отрасль, если она будет более соответствовать моим профессиональным целям.",1
"Я открыт к предложениям о работе в других отраслях, если они будут более соответствовать моим требованиям.",1
"Я понимаю, что мне нужно что-то менять в своей жизни и карьере.",1
Я не могу оставаться на текущем месте работы и мне нужно найти что-то новое.,1
"Я хочу найти работу, которая будет более соответствовать моим амбициям и стремлениям.",1
"Нет, я не хочу оставаться в этой компании, меня не устраивает стиль руководства.",2
"Нет, я не вижу себя в этой компании в будущем. Я устал от некомфортной атмосферы и отсутствия доверия к руководству.",2
"Нет, меня не устраивает уровень зарплаты и отсутствие профессионального роста в этой отрасли.",2
"Я не вижу себя в этой отрасли в будущем. Слишком много бюрократии, непрозрачной системы и некомфортной атмосферы.",2
Я готов к переменам и открыт к новым возможностям.,1
"Я хочу найти работу, которая будет более соответствовать моим целям.",1
"Я уверен, что в будущем я смогу найти более интересную и перспективную работу.",1
"Я готов сменить компанию, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую компанию, если она будет более соответствовать моим профессиональным целям.",1
"Я открыт к предложениям о работе в других компаниях, если они будут более соответствовать моим требованиям.",1
"Я готов сменить отрасль, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую отрасль, если она будет более соответствовать моим профессиональным целям.",1
"Я открыт к предложениям о работе в других отраслях, если они будут более соответствовать моим требованиям.",1
"Я понимаю, что мне нужно что-то менять в своей жизни и карьере.",1
Я не могу оставаться на текущем месте работы и мне нужно найти что-то новое.,1
"Я хочу найти работу, которая будет более соответствовать моим амбициям и стремлениям.",1
Я устал от этой компании и хочу сменить место работы.,2
Я не вижу себя в этой компании в будущем.,2
Я не хочу работать в этой компании больше.,2
Я готов к переменам и открыт к новым возможностям.,1
"Я хочу найти работу, которая будет более соответствовать моим целям.",1
"Я уверен, что в будущем я смогу найти более интересную и перспективную работу.",1
"Я готов сменить компанию, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую компанию, если она будет более соответствовать моим профессиональным целям.",1
"Я открыт к предложениям о работе в других компаниях, если они будут более соответствовать моим требованиям.",1
"Я готов сменить отрасль, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую отрасль, если она будет более соответствовать моим профессиональным целям.",1
"Я открыт к предложениям о работе в других отраслях, если они будут более соответствовать моим требованиям.",1
"Я понимаю, что мне нужно что-то менять в своей жизни и карьере.",1
Я не могу оставаться на текущем месте работы и мне нужно найти что-то новое.,1
"Я хочу найти работу, которая будет более соответствовать моим амбициям и стремлениям.",1
Я устал от этой компании и хочу сменить место работы.,2
Я не вижу себя в этой компании в будущем.,2
Я не хочу работать в этой компании больше.,2
Я готов к переменам и открыт к новым возможностям.,1
"Я хочу найти работу, которая будет более соответствовать моим целям.",1
"Я уверен, что в будущем я смогу найти более интересную и перспективную работу.",1
"Я готов сменить компанию, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую компанию, если она будет более соответствовать моим профессиональным целям.",1
"Я открыт к предложениям о работе в других компаниях, если они будут более соответствовать моим требованиям.",1
"Я готов сменить отрасль, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую отрасль, если она будет более соответствовать моим профессиональным целям.",1
"Я открыт к предложениям о работе в других отраслях, если они будут более соответствовать моим требованиям.",1
"Я понимаю, что мне нужно что-то менять в своей жизни и карьере.",1
Я не могу оставаться на текущем месте работы и мне нужно найти что-то новое.,2
"Я хочу найти работу, которая будет более соответствовать моим амбициям и стремлениям.",1
Я устал от этой компании и хочу сменить место работы.,2
Я не вижу себя в этой компании в будущем.,2
Я не хочу работать в этой компании больше.,2
Я готов к переменам и открыт к новым возможностям.,1
"Я хочу найти работу, которая будет более соответствовать моим целям.",1
"Я уверен, что в будущем я смогу найти более интересную и перспективную работу.",1
"Я готов сменить компанию, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую компанию, если она будет более соответствовать моим профессиональным целям.",1
"Я открыт к предложениям о работе в других компаниях, если они будут более соответствовать моим требованиям.",1
"Я готов сменить отрасль, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую отрасль, если она будет более соответствовать моим профессиональным целям.",1
"Я открыт к предложениям о работе в других отраслях, если они будут более соответствовать моим требованиям.",1
"Я понимаю, что мне нужно что-то менять в своей жизни и карьере.",1
Я не могу оставаться на текущем месте работы и мне нужно найти что-то новое.,2
"Я хочу найти работу, которая будет более соответствовать моим амбициям и стремлениям.",1
Я устал от этой компании и хочу сменить место работы.,2
Я не вижу себя в этой компании в будущем.,2
Я не хочу работать в этой компании больше.,2
Я готов к переменам и открыт к новым возможностям.,1
"Я хочу найти работу, которая будет более соответствовать моим целям.",1
"Я уверен, что в будущем я смогу найти более интересную и перспективную работу.",1
"Я готов сменить компанию, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую компанию, если она будет более соответствовать моим профессиональным целям.",1
"Я открыт к предложениям о работе в других компаниях, если они будут более соответствовать моим требованиям.",1
"Я готов сменить отрасль, если будет предложено более интересное и перспективное место работы.",1
"Я не исключаю возможность перехода в другую отрасль, если она будет более соответствовать моим профессиональным целям.",1
"Я открыт к предложениям о работе в других отраслях, если они будут более соответствовать моим требованиям.",1
